time,close,high,low,open,volumefrom,volumeto
1517443200,0.04681,0.06013,0.04378,0.05701,19425864.96,979648.45
1517529600,0.04201,0.04758,0.03215,0.04681,34425969.06,1371128.78
1517616000,0.04664,0.0498,0.03652,0.0421,24172261.68,1064799.33
1517702400,0.03872,0.04813,0.03675,0.04664,21441107.55,909145.27
1517788800,0.03032,0.04025,0.02854,0.03872,60859837.45,1997487.25
1517875200,0.03624,0.03791,0.0252,0.03032,104545889.1,3144536.57
1517961600,0.03267,0.04132,0.03189,0.03622,78495706.05,2886402.12
1518048000,0.03828,0.03928,0.03245,0.03267,39761322.49,1488810.5
1518134400,0.0469,0.04747,0.03595,0.03827,74526011.02,3169599.44
1518220800,0.04815,0.05688,0.04322,0.0469,110657954.46,5515945.22
1518307200,0.04219,0.04856,0.03904,0.04815,59226264.39,2553929.81
1518393600,0.04581,0.04863,0.042,0.04214,42557474.97,1958326.75
1518480000,0.04308,0.04647,0.04213,0.04581,34665747.66,1519732.9
1518566400,0.04607,0.04683,0.04271,0.04308,43630218.67,1979480.94
1518652800,0.04643,0.04821,0.04452,0.04607,49490110.56,2296375.81
1518739200,0.05273,0.05412,0.04614,0.04643,74401266.64,3744960.07
1518825600,0.05493,0.05503,0.05103,0.05269,50155352.24,2673484.88
1518912000,0.0496,0.05551,0.04751,0.05493,53494583.98,2730967.91
1518998400,0.05172,0.05341,0.04941,0.04957,24312350.88,1257505.2
1519084800,0.04729,0.05244,0.04609,0.0517,39187499.66,1961116.66
1519171200,0.04494,0.0488,0.04291,0.04729,45108852.26,2052235.96
1519257600,0.04035,0.04743,0.03962,0.04494,36922705.58,1564196.41
1519344000,0.04319,0.04398,0.03862,0.0404,29776212.05,1245572.52
1519430400,0.04077,0.0461,0.03943,0.04319,30152015.04,1276240.13
1519516800,0.04021,0.04257,0.03935,0.04077,20224125.25,820436.83
1519603200,0.04187,0.04305,0.0386,0.04015,26450915.13,1086740.3
1519689600,0.04258,0.04363,0.04085,0.04191,26338301.26,1112999.99
1519776000,0.04364,0.047,0.04085,0.04258,59714829.15,2638571.29
1519862400,0.04872,0.05,0.04246,0.04364,42451161.62,1949685.7
1519948800,0.05325,0.057,0.04699,0.04872,94020116.23,4889133.61
1520035200,0.04919,0.05325,0.04789,0.05325,39162507.95,1957332.39
1520121600,0.04819,0.05003,0.04715,0.04923,29753222.12,1432861.99
1520208000,0.04673,0.04849,0.04631,0.04819,28906013.09,1364904.97
1520294400,0.0441,0.0483,0.0435,0.04673,26947184.7,1225108.4
1520380800,0.03864,0.04535,0.03517,0.0441,51289915.11,2044761.47
1520467200,0.03711,0.04007,0.03563,0.03862,28597994.26,1090591.19
1520553600,0.03747,0.03827,0.03065,0.03711,43909717.7,1497573.84
1520640000,0.03534,0.03889,0.03448,0.03747,27868345,1026967.34
1520726400,0.03875,0.03984,0.03359,0.03534,24858517.71,921161.75
1520812800,0.03662,0.03964,0.03467,0.03875,25928293.33,971406.31
1520899200,0.03628,0.03861,0.03479,0.0367,17829706.98,641934.77
1520985600,0.03139,0.03714,0.03075,0.0363,28449527.8,936742.09
1521072000,0.03033,0.03175,0.02866,0.03139,30225919.05,913548.03
1521158400,0.03043,0.03179,0.02919,0.03033,21035948.76,642437.81
1521244800,0.02885,0.03109,0.02831,0.03043,17779297.51,525047.63
1521331200,0.02932,0.03111,0.02349,0.02885,61814689.77,1636431.69
1521417600,0.03276,0.03756,0.02852,0.02932,49407351.23,1568107.96
1521504000,0.03855,0.04327,0.03143,0.03276,72621463.61,2670008.88
1521590400,0.03727,0.04133,0.0363,0.03855,74204567.8,2839705.45
1521676800,0.03818,0.03949,0.03423,0.03726,40938773.32,1509675.86
1521763200,0.04202,0.04203,0.0351,0.03818,56189783.03,2136851.5
1521849600,0.04927,0.05279,0.0412,0.04202,163062316.06,7851301.95
1521936000,0.04534,0.04993,0.04502,0.04927,62189370.85,2971654.8
1522022400,0.04422,0.04644,0.03934,0.04531,81006489.65,3450852.11
1522108800,0.0433,0.04767,0.03993,0.04422,77984015.26,3417656.2
1522195200,0.04879,0.04958,0.04274,0.0433,40813352.52,1873578.17
1522281600,0.04341,0.05404,0.04267,0.04879,144095519.48,6817996.62
1522368000,0.04136,0.04748,0.03871,0.04341,98987364.49,4160661.88
1522454400,0.03413,0.04358,0.03364,0.04136,108532847.05,4067852.9
1522540800,0.03229,0.03519,0.02833,0.03413,86827129.97,2749087.85
1522627200,0.03599,0.03605,0.03105,0.03229,52783292.55,1767312.86
1522713600,0.0349,0.03619,0.03368,0.03599,52413631.91,1840237.69
1522800000,0.03024,0.03547,0.02983,0.03493,63618125.27,2014016.44
1522886400,0.0393,0.04612,0.029,0.03024,214914778.97,8382193.33
1522972800,0.03671,0.04423,0.03551,0.0393,72698595.29,2850320.13
1523059200,0.03724,0.0385,0.0363,0.03671,45460834.48,1692723.13
1523145600,0.0379,0.03917,0.03668,0.03724,30118286.26,1139503.6
1523232000,0.03606,0.03845,0.03406,0.03787,60274584.38,2193685.79
1523318400,0.03731,0.03784,0.03509,0.03606,31710318.11,1165950.56
1523404800,0.03657,0.03794,0.03628,0.03731,32913522.05,1211249.54
1523491200,0.04029,0.04078,0.03531,0.03657,117584039.05,4487674
1523577600,0.0393,0.04409,0.03872,0.04029,99278888.42,4044318.24
1523664000,0.04055,0.04159,0.03877,0.03926,42081954.87,1700413.81
1523750400,0.04367,0.04432,0.04055,0.04055,40571202.54,1726453.93
1523836800,0.04122,0.04463,0.03997,0.04365,61345184.83,2552829.91
1523923200,0.04248,0.04401,0.04058,0.04123,46890962.97,1999202.28
1524009600,0.0477,0.0477,0.04227,0.04239,67878479.79,3090608.39
1524096000,0.04936,0.05198,0.04694,0.0477,69564180.4,3443474.4
1524182400,0.05399,0.05413,0.04832,0.04936,63096063.69,3222157.11
1524268800,0.05332,0.05664,0.04933,0.05399,73345580.74,3903637.4
1524355200,0.05207,0.05484,0.05144,0.05332,50966354.47,2717291.94
1524441600,0.05879,0.05886,0.05205,0.05207,63342513.85,3501239.61
1524528000,0.07248,0.07723,0.0573,0.05879,185260297.24,12335295.87
1524614400,0.07004,0.08042,0.06456,0.07248,211564027.73,15179312.37
1524700800,0.07407,0.07413,0.06561,0.07004,71635107.25,5005635.37
1524787200,0.07338,0.0794,0.07104,0.07403,101101743.63,7601950.36
1524873600,0.0819,0.08432,0.07321,0.07338,92854696.44,7460296.99
1524960000,0.08836,0.08934,0.07951,0.0819,107610915.61,9107801.71
1525046400,0.09296,0.1008,0.08433,0.08838,175887339.01,16480061.07
1525132800,0.0923,0.09372,0.08456,0.09296,94907514.23,8455983.88
1525219200,0.09135,0.09277,0.08918,0.0923,51701828.98,4678799.5
1525305600,0.08704,0.09155,0.08334,0.09135,94604105.02,8276408.79
1525392000,0.086,0.08894,0.08023,0.08711,62901564.85,5316728.63
1525478400,0.08719,0.09099,0.08551,0.086,36002025.98,3174340.37
1525564800,0.08452,0.08727,0.08141,0.08719,35517021.26,2975980.11
1525651200,0.08261,0.08467,0.07857,0.08452,46338264.88,3763211.31
1525737600,0.08246,0.08596,0.08001,0.08269,39185791.1,3242389
1525824000,0.08026,0.0825,0.07808,0.08248,33395778.17,2681103.89
1525910400,0.07285,0.0819,0.07225,0.08027,36685656.54,2855953.19
1525996800,0.06438,0.07646,0.06264,0.07285,78380046.06,5329420.58
1526083200,0.06689,0.07086,0.05914,0.06438,56175632.5,3629499.82
1526169600,0.07398,0.0759,0.06621,0.06691,41612913.48,3004217.41
1526256000,0.07076,0.07434,0.0684,0.07399,51866885.81,3708942.77
1526342400,0.06748,0.07246,0.06637,0.07076,46687534.28,3259462.77
1526428800,0.07113,0.0713,0.06252,0.06745,63512279.14,4295451.72
1526515200,0.06622,0.07317,0.06516,0.07123,57919952.54,3989017.26
1526601600,0.06882,0.06914,0.064,0.0662,65637931.89,4412165.04
1526688000,0.06875,0.07109,0.06696,0.06882,61479990.15,4201472.97
1526774400,0.07698,0.07804,0.06814,0.06875,85029276.35,6323486.96
1526860800,0.08109,0.08427,0.07685,0.07697,125341856.29,10067157.95
1526947200,0.07322,0.08222,0.07244,0.08109,92633390.28,7146132.58
1527033600,0.06805,0.07538,0.06505,0.07322,96194748.84,6735895.04
1527120000,0.07235,0.0733,0.06687,0.06805,69162645.7,4875761.61
1527206400,0.07044,0.07263,0.06813,0.07235,26641855.27,1865309.07
1527292800,0.07245,0.07635,0.06961,0.07043,52804905.28,3895747.56
1527379200,0.07016,0.07305,0.0686,0.07245,52567426.78,3735956.93
1527465600,0.05969,0.07056,0.05897,0.07016,89863593.36,5748364.55
1527552000,0.06402,0.06557,0.05643,0.05969,82360794.45,5071403.48
1527638400,0.06148,0.06732,0.05898,0.06402,71567306.89,4444916.64
1527724800,0.06018,0.0638,0.05775,0.06152,74658576.07,4533732.53
1527811200,0.05826,0.0612,0.05576,0.06018,51212784.43,2976406.75
1527897600,0.06076,0.06314,0.05701,0.05826,54172667.06,3288550.98
1527984000,0.06173,0.06336,0.06016,0.06074,53199321.18,3291717.74
1528070400,0.05873,0.06226,0.05793,0.06173,49474925.53,2932892.17
1528156800,0.06034,0.06121,0.05704,0.05873,50366720.93,2978909.9
1528243200,0.05915,0.06056,0.05803,0.06034,46053536.67,2725558.97
1528329600,0.05907,0.06032,0.05856,0.05916,52139548.63,3091804.05
1528416000,0.05752,0.05911,0.05659,0.05902,65334999.9,3761816.02
1528502400,0.05711,0.05926,0.05698,0.05752,58111117.95,3379081.35
1528588800,0.04718,0.05715,0.04506,0.05711,123043955.52,6274584.52
1528675200,0.04832,0.04882,0.04052,0.04728,54564556.6,2547812.6
1528761600,0.04369,0.04847,0.04211,0.04832,30010699.93,1354156.92
1528848000,0.04082,0.04386,0.03759,0.04369,50375952.32,2052013.8
1528934400,0.04505,0.04552,0.04008,0.04082,37827528.12,1644149.71
1529020800,0.04232,0.04594,0.04171,0.04505,25195898.16,1113966.98
1529107200,0.04305,0.04345,0.04139,0.04232,10347668.99,443306.35
1529193600,0.04246,0.04344,0.0424,0.04305,7447663.19,321547.38
1529280000,0.04495,0.04593,0.04107,0.04246,23236698.64,1019373.52
1529366400,0.04979,0.05186,0.04444,0.04495,47035620.75,2281152.46
1529452800,0.04977,0.05021,0.04543,0.04979,46121184.33,2214804.46
1529539200,0.04878,0.05054,0.04731,0.04968,15698437,773096.29
1529625600,0.04272,0.04924,0.04123,0.04878,57682254.39,2540122.22
1529712000,0.04392,0.04502,0.04213,0.04272,10234018.15,447994.38
1529798400,0.04212,0.04464,0.038,0.04464,32727627.95,1330031.36
1529884800,0.0421,0.0436,0.04088,0.04212,18114832.79,764434.12
1529971200,0.03835,0.0422,0.03801,0.0421,13371424.84,534769.31
1530057600,0.03889,0.03973,0.03745,0.03835,17042801.54,657378.79
1530144000,0.03658,0.03972,0.03612,0.03901,15740753.02,599845.92
1530230400,0.03749,0.03801,0.03461,0.03658,20232529.25,728493.21
1530316800,0.03833,0.04,0.0373,0.03749,20017250.46,771413.74
1530403200,0.03799,0.0387,0.0368,0.03833,12102078.23,454840.02
1530489600,0.04007,0.04089,0.03719,0.03799,21371986.81,843068.2
1530576000,0.03887,0.04154,0.03887,0.04003,31341683.74,1258571.73
1530662400,0.0394,0.04085,0.03793,0.03887,20226996.95,800382.2
1530748800,0.03838,0.04058,0.03778,0.0394,11304408.92,440678.48
1530835200,0.03757,0.03937,0.03627,0.03838,14258501.4,533757
1530921600,0.03828,0.03828,0.03625,0.03757,6569031.69,243555.88
1531008000,0.03754,0.03858,0.03721,0.03828,10561423.66,399368.77
1531094400,0.03623,0.0377,0.03598,0.03754,12339125.31,455442.42
1531180800,0.03358,0.03661,0.03229,0.03623,24185525.66,819066.44
1531267200,0.03362,0.03486,0.03282,0.03358,10121575.71,339941.01
1531353600,0.03202,0.0341,0.0312,0.03378,15535026.24,501043.71
1531440000,0.03309,0.03459,0.03202,0.03202,9709093.31,324347.09
1531526400,0.03346,0.0339,0.03258,0.03309,4210073.29,140262.46
1531612800,0.03437,0.03498,0.03303,0.03346,3874248.58,133547.59
1531699200,0.03754,0.03777,0.03404,0.03437,15194126.15,550911.67
1531785600,0.03987,0.04089,0.03603,0.03754,18778532.79,734372.95
1531872000,0.03959,0.04358,0.03891,0.03987,28967426.76,1175214.03
1531958400,0.03786,0.03977,0.03739,0.03959,15350245.37,586528.5
1532044800,0.03472,0.03786,0.03441,0.03786,16772394.77,601504.81
1532131200,0.03568,0.03646,0.03376,0.03472,5487125.06,193584.21
1532217600,0.03514,0.03645,0.03501,0.03568,3339214.45,119786.34
1532304000,0.034,0.03641,0.034,0.03514,8433985.72,295986.49
1532390400,0.038,0.03969,0.03289,0.034,42126911.09,1561428.72
1532476800,0.03702,0.03921,0.03603,0.038,3253188.57,122642.21
1532563200,0.03583,0.03874,0.0355,0.03702,15434698.58,577431.57
1532649600,0.03666,0.03705,0.0352,0.03583,8840979.27,319385.79
1532736000,0.03689,0.0369,0.03578,0.03666,5195202.68,189076.66
1532822400,0.03913,0.04092,0.03682,0.03689,37760524.5,1475122.91
1532908800,0.0365,0.03946,0.0352,0.03913,30733138.25,1131067.19
1532995200,0.0338,0.0365,0.03331,0.0365,17395246.81,597654.48
1533081600,0.03255,0.03389,0.0315,0.0338,13069594.89,427552.48
1533168000,0.03134,0.03312,0.03061,0.03255,9676572.37,305985.35
1533254400,0.03104,0.03159,0.02911,0.03134,15110064.06,456348.68
1533340800,0.0287,0.03108,0.02835,0.03036,12613640.92,373132.13
1533427200,0.03016,0.0305,0.02815,0.0287,10524322.39,309343.66
1533513600,0.02905,0.03092,0.0287,0.03016,6493691.87,191124.11
1533600000,0.02759,0.02999,0.02759,0.02905,7940612.08,227629.54
1533686400,0.02418,0.02759,0.0233,0.02759,69406527.62,1725792.97
1533772800,0.02611,0.02671,0.02352,0.02418,19165100.87,475781.95
1533859200,0.02364,0.02599,0.0232,0.02571,15858192.2,383344.34
1533945600,0.02216,0.02434,0.02179,0.02364,11219831.96,256557.04
1534032000,0.02307,0.02335,0.02206,0.02216,9437931.47,213407.29
1534118400,0.01911,0.02342,0.01894,0.02307,16418655.25,341723.86
1534204800,0.01853,0.01933,0.01606,0.01911,28154164.74,494223.56
1534291200,0.01916,0.02062,0.01853,0.01853,23625279.4,467473.93
1534377600,0.01938,0.01991,0.01885,0.01916,14344190.14,277870.43
1534464000,0.02337,0.02342,0.01923,0.01938,31798881.57,687484.81
1534550400,0.02134,0.02458,0.02059,0.02337,20826259.85,475432.18
1534636800,0.02201,0.02278,0.02086,0.02146,13145546.54,286886.2
1534723200,0.0204,0.0226,0.01999,0.02201,8971654.12,192053.82
1534809600,0.02092,0.0214,0.01978,0.0204,11649231.17,239665.8
1534896000,0.0196,0.02206,0.01921,0.02092,4108493.8,81072.68
1534982400,0.02085,0.02085,0.01945,0.0196,10626153.55,212001.97
1535068800,0.02152,0.02185,0.02042,0.02085,9987539.7,209822.71
1535155200,0.0224,0.02257,0.02089,0.02152,10360504.25,225511.95
1535241600,0.0228,0.02311,0.0212,0.0224,12210767.26,271664.46
1535328000,0.02455,0.02469,0.02243,0.0228,19459522.42,457514.15
1535414400,0.02688,0.02787,0.02422,0.02455,38684218.25,1012645.29
1535500800,0.02548,0.02743,0.02465,0.02688,39037276.92,1013340.56
1535587200,0.02502,0.02597,0.02323,0.02548,23182361.02,562150.29
1535673600,0.02541,0.02643,0.02436,0.02502,12240098.65,306763.99
1535760000,0.02665,0.02719,0.02539,0.02541,12676573.34,334173.31
1535846400,0.02567,0.02665,0.02476,0.02665,12774118.99,328891.18
1535932800,0.02501,0.0259,0.02448,0.02567,9503008.65,238500.31
1536019200,0.02544,0.02594,0.025,0.02501,6841155.72,174679.33
1536105600,0.02166,0.02552,0.0214,0.02544,30533887.52,704708.02
1536192000,0.02164,0.0218,0.02011,0.02166,25312308.96,524910.94
1536278400,0.02034,0.0222,0.01983,0.02164,22626777.7,469339.02
1536364800,0.01915,0.02126,0.01876,0.02034,11063914.51,217694.69
1536451200,0.0193,0.0205,0.01885,0.01915,11844349.46,232465.23
1536537600,0.01923,0.02021,0.01886,0.0193,9841139.04,191047.01
1536624000,0.0185,0.01985,0.01787,0.01923,14931688.96,277615.26
1536710400,0.01818,0.01858,0.01716,0.0185,17552581.78,311300.01
1536796800,0.01981,0.02059,0.01818,0.01818,30444651.02,595135.26
1536883200,0.0198,0.02063,0.01892,0.02012,25476655.09,501126.21
1536969600,0.01985,0.02041,0.01962,0.0198,13830924.61,277507.48
1537056000,0.01991,0.02012,0.01921,0.01985,9695639.77,191509.82
1537142400,0.01839,0.02029,0.01807,0.01991,26291809.46,500929.31
1537228800,0.0193,0.01964,0.01817,0.01839,26214811.27,496848.14
1537315200,0.01963,0.02018,0.01862,0.0193,26331792.78,510904.2
1537401600,0.02131,0.02226,0.01963,0.01963,33762537.49,696013.89
1537488000,0.02502,0.02621,0.02123,0.02131,66408704.69,1538389.31
1537574400,0.02317,0.0255,0.02232,0.02502,23414436.81,545835.2
1537660800,0.0238,0.0248,0.02272,0.02317,36153815.73,864795.08
1537747200,0.02213,0.02423,0.02188,0.0238,19724819.95,445118.24
1537833600,0.02125,0.02213,0.02014,0.02213,25963597.65,536738.02
1537920000,0.02104,0.022,0.02008,0.02125,22595029.68,475595.69
1538006400,0.02251,0.023,0.02062,0.02104,25084693.63,545816.84
1538092800,0.02198,0.02309,0.0213,0.02251,18983604.78,424130.01
1538179200,0.02208,0.02229,0.0212,0.02198,29153160.18,642659.41
1538265600,0.02216,0.02272,0.0218,0.02208,13671074.92,304412.03
1538352000,0.02208,0.02258,0.02159,0.02216,11176105.58,245823.33
1538438400,0.02239,0.02252,0.02181,0.02208,6844350.88,151265.65
1538524800,0.02167,0.02239,0.02119,0.02239,16534380.33,357198.59
1538611200,0.02275,0.0237,0.02127,0.02156,40221579.23,911353.93
1538697600,0.02335,0.02355,0.02218,0.02275,24756134.3,570173.3
1538784000,0.02383,0.02446,0.02277,0.02335,18859089.14,442591.04
1538870400,0.02693,0.02763,0.02358,0.02383,48842474.67,1240045.99
1538956800,0.02664,0.02817,0.02608,0.02693,52928302.66,1431096.81
1539043200,0.02614,0.02701,0.02538,0.02664,26100853.28,677940.43
1539129600,0.02552,0.02614,0.0246,0.02609,19384078.5,490717.99
1539216000,0.02099,0.02552,0.02077,0.02552,53120530.66,1196305.9
1539302400,0.02289,0.02404,0.02072,0.02099,37806844.7,859234.6
1539388800,0.0239,0.02422,0.02288,0.02295,17473104.53,415786.06
1539475200,0.02376,0.02496,0.02365,0.0239,18109019.72,443740.3
1539561600,0.02569,0.02775,0.02289,0.02376,50301791.95,1293336.1
1539648000,0.02486,0.02567,0.02438,0.02565,18994721.93,473571.56
1539734400,0.02495,0.0261,0.02405,0.02486,22703411.52,566965.81
1539820800,0.02475,0.02573,0.02436,0.02495,14803595.32,369965.47
1539907200,0.02442,0.02498,0.02335,0.02475,10615132.94,259313.05
1539993600,0.02467,0.02476,0.02431,0.02442,5769168.12,141754.77
1540080000,0.02456,0.02505,0.02454,0.02467,9596507.75,238313.52
1540166400,0.02425,0.02462,0.02403,0.02456,5800796.82,141092.73
1540252800,0.02376,0.02433,0.02328,0.02425,10281608.84,243845.15
1540339200,0.02379,0.0242,0.02357,0.02376,5441811.61,130580.63
1540425600,0.02361,0.02395,0.02341,0.02379,6744398.8,159967.34
1540512000,0.024,0.02408,0.02305,0.02361,4346404.25,102633.37
1540598400,0.0235,0.02413,0.02342,0.024,10175735.76,241772.56
1540684800,0.02377,0.02384,0.02344,0.0235,3162367.83,75138.67
1540771200,0.02226,0.02383,0.0219,0.02377,13520478.74,305640.28
1540857600,0.02236,0.02338,0.02216,0.02226,5144102.57,115488.52
1540944000,0.02251,0.02283,0.02171,0.02236,7286283.12,162933.96
1541030400,0.02257,0.02286,0.02218,0.02251,7155459.25,160707.92
1541116800,0.02308,0.0234,0.02248,0.02257,9475372.83,216244.69
