time,close,high,low,open,volumefrom,volumeto
1507507200,28.96,32.98,26.64,32.15,1088434.78,32394393.64
1507593600,29.34,31.44,28.03,28.96,430685.66,12832954.3
1507680000,30.03,31.28,29.32,29.34,255735.93,7735835.04
1507766400,28.23,30.47,27.57,30.03,499233.86,14455715.77
1507852800,29.34,29.83,26.7,28.23,696454.36,19560006.31
1507939200,27.69,29.55,27.56,29.34,227988.11,6503382.03
1508025600,27.87,28.38,27.01,27.69,219790.24,6041511.19
1508112000,28.61,29.04,27.04,27.87,255914.79,7172466.03
1508198400,31.36,32.56,27.7,28.6,693099.57,21072024.66
1508284800,29.66,31.73,28.3,31.36,407965.29,12113914.4
1508371200,28.81,30.02,28.52,29.65,189805.32,5491554.59
1508457600,27.78,29.63,27.74,28.8,289646.35,8274002.49
1508544000,27.12,28.22,25.87,27.72,259477.94,7005535.07
1508630400,28.92,29.58,26.97,27.15,251987.54,7194047.99
1508716800,27.82,28.62,26.51,28.57,213185.78,5810905.01
1508803200,29.95,32.58,27.04,27.84,605951.15,18544417.76
1508889600,28.62,30.21,28.51,29.95,175723.26,5123843.81
1508976000,28.33,29.28,27.87,28.58,182776.23,5203632.94
1509062400,28.88,29.24,28.23,28.33,123750.61,3546992.6
1509148800,27.34,28.98,27.17,28.88,140829.16,3947568.1
1509235200,27.77,28.54,27.1,27.34,141417.92,3955905.54
1509321600,28.79,29.49,27.71,27.71,161207.25,4642865.13
1509408000,28.39,31.46,28.31,28.79,485795.03,14410694.25
1509494400,26.87,28.52,26.68,28.39,411616.59,11254445.74
1509580800,24.62,26.82,22.61,26.74,634380.16,15788535.76
1509667200,26.67,26.83,24.3,24.65,245539.98,6364363.27
1509753600,26.44,27.67,25.81,26.67,197589,5300493.31
1509840000,26.24,26.62,25.65,26.44,128798.13,3353477.56
1509926400,26.23,26.82,25.95,26.43,110952.06,2924177.6
1510012800,26.15,26.65,25.06,26.19,696889.35,18066347.56
1510099200,30.1,32.88,25.97,26.15,1011615.52,30233160.51
1510185600,31.89,33.14,29.2,30.09,794155.34,25018541.8
1510272000,27.97,32.45,26.46,31.9,619784.07,18038592.8
1510358400,28.39,29.87,27.19,27.97,371770.95,10585391.45
1510444800,26.82,28.41,25.04,28.39,627644.36,16849123.6
1510531200,28.22,28.73,26.53,26.82,311063.03,8661220.75
1510617600,29.59,29.85,27.79,28.21,295426.18,8539408.85
1510704000,29.23,30.42,28.13,29.6,301312.91,8841727.33
1510790400,28.74,29.89,28.4,29.39,246318.21,7123138.41
1510876800,40.2,41.45,28.37,28.74,1265454.77,43708896.19
1510963200,42.93,48.28,36.06,40.19,2067516.87,87386491.17
1511049600,40,45.55,36.73,42.9,1517764.3,61616715.78
1511136000,35.52,43.5,35.38,40,1520129.53,60565617.03
1511222400,34.37,37.33,33.47,35.71,1178557.61,41779115.7
1511308800,36.01,37.24,34.32,34.32,594819.05,21421635.94
1511395200,34.67,36.43,34.16,36.01,498898.69,17592208.9
1511481600,34.76,35.68,33.38,34.67,444241.46,15346012.88
1511568000,38.03,40.04,34.55,34.76,889268.61,33883793.3
1511654400,38.01,39.04,36.93,38.03,111902.2,4250013.16
1511740800,40.15,41.86,37.82,38.07,664611.62,26363175.28
1511827200,37.86,40.14,37.06,40.13,501479.79,19314175.03
1511913600,32.27,39.48,19.46,37.86,1039394.01,36239462.74
1512000000,32.67,34.71,29.37,32.27,744919.28,23761368.63
1512086400,35.83,36.33,30.77,32.67,583106.87,20167715.19
1512172800,35.03,36.67,34.35,35.82,289866.93,10298101.12
1512259200,36.61,39.6,34.84,35.13,604719.33,22593482.01
1512345600,41.84,43.19,36.55,36.59,903377.6,36208666.7
1512432000,38.43,42.82,38.25,41.86,569267.28,22884401.03
1512518400,34.79,38.73,33.92,38.42,523071.5,19342392.53
1512604800,34.02,36.87,31.75,34.78,560241.53,19103509.49
1512691200,35.24,36.48,31.73,34.03,624418.61,21304821.01
1512777600,35.12,38.11,33.82,35.23,573808.11,20558173.58
1512864000,32.78,35.17,31.56,35.12,443638.15,14753577.59
1512950400,35.6,36.2,32.76,32.76,388786.22,13613376.75
1513036800,38.75,39.65,35.06,35.6,719372.25,26916418.73
1513123200,44.33,48.41,36.05,38.77,1939685.57,84644674.58
1513209600,50.11,53.9,44.05,44.33,1341022.11,66029095.69
1513296000,47.9,51.17,41.42,50.11,857261.96,39020812.62
1513382400,49.23,51.82,46.42,47.9,602635.41,29440912.7
1513468800,67.07,74.04,48.71,49.23,1970733.16,123592628.53
1513555200,77.34,83.1,62.04,67.07,1710618.92,126619805.07
1513641600,69.56,84.11,63.79,77.34,1262887.72,93341374.62
1513728000,75.58,77.11,60.76,69.57,1031586.01,70378854.76
1513814400,71.19,78.34,64.95,75.58,650571.08,46722359.34
1513900800,54.1,72.87,34.93,71.19,1827392.26,94770211.36
1513987200,57.06,65.87,53.76,54.1,568628.33,34382158.25
1514073600,58.14,58.54,49.05,57.06,579399.58,31181154.05
1514160000,65.42,67.47,56.02,58.14,433293.65,26338256.13
1514246400,64.94,67.67,60.38,65.42,291240.22,18482100.79
1514332800,65.99,69.59,61.69,64.94,371667.22,24419564.66
1514419200,64.82,66.36,56.12,65.99,371435.33,22318099.09
1514505600,72.75,74.19,62.01,64.84,349887.23,23816112.34
1514592000,70.47,73.99,60.46,72.75,557587.78,36933855.39
1514678400,74.66,77.39,66.54,70.47,372563.2,27088430.81
1514764800,78.09,80.19,71.86,74.66,215167.45,16202027.34
1514851200,89.01,98.9,77.92,78.09,713671.85,63526818.58
1514937600,104.73,106.36,85.94,89.01,469484.15,45012832.08
1515024000,97.93,110.1,92.61,104.73,504999.1,50310180.69
1515110400,94.67,106.48,88.94,97.93,377729.16,36916962.66
1515196800,100.04,102.82,90.98,94.67,147483.58,14442427.58
1515283200,100.71,108.24,98.22,100.04,184952.63,19090429.28
1515369600,100.16,107.49,86.18,100.71,294336.11,29173371.27
1515456000,126.38,130.91,100.08,100.16,692007.33,82354403.24
1515542400,122.52,126.72,106.15,126.38,378075.75,44645429.61
1515628800,107.14,124.41,100.07,122.52,375244.49,41695786.98
1515715200,123.12,126.39,102.64,107.13,226117.12,26775323.38
1515801600,138.44,146.68,122.77,123.09,358033.81,48713062.2
1515888000,166.71,168.7,132.61,138.44,497074.93,72668382.68
1515974400,188.61,197.56,145.08,166.71,833899.03,144930142.86
1516060800,140.9,189.27,103.5,188.61,1582073.3,232458357.88
1516147200,143.48,154.48,93.42,140.9,1512142.13,186343372.75
1516233600,139.79,160.18,127.06,143.48,545022.94,79282592.59
1516320000,139.19,150.12,130.88,139.79,277980.1,38943815.52
1516406400,149.63,157.53,136.34,139.19,285858.8,42028730.62
1516492800,131.32,149.83,123.85,149.63,271551.14,36670032.83
1516579200,122.62,137.22,109.85,131.32,321661.97,39530101.56
1516665600,121.66,129.97,109.37,122.62,231021.49,27649351.3
1516752000,137.73,145.92,116.92,121.71,322866.12,43525209.15
1516838400,137.26,146.46,133.97,137.73,226992.33,31562447.29
1516924800,137.42,141.35,124.27,137.26,217251.09,28874900.91
1517011200,140.92,143.13,134.04,137.42,118855.82,16445791.84
1517097600,152.93,154.23,139.53,140.92,127608.82,18775018.45
1517184000,166.59,167.57,149.98,152.93,305038.08,48284014.9
1517270400,143.6,169.02,135.95,166.59,450127.27,67979718.14
1517356800,145.74,147.49,131.26,143.6,266456.22,37414174.33
1517443200,125.59,147.32,114.13,145.75,368930.37,47844293.36
1517529600,121.63,131.77,93.95,125.57,700073.13,79912243.29
1517616000,124.49,129.95,107.36,121.63,247393.74,29901510.43
1517702400,106.85,124.98,99.4,124.49,304360.55,33951028.07
1517788800,82.06,109.25,74.73,106.85,653254.96,58267696.67
1517875200,104.67,111.44,64,82.06,1040093.32,88216252.58
1517961600,102.04,119.35,93.77,104.67,665359.31,72124496.04
1518048000,110.35,118.09,101.19,102.04,378456.02,42421123.2
1518134400,114.73,115.84,104.2,110.34,247417.89,27599493.36
1518220800,107.45,120.1,100.65,114.73,416431.82,46073546.1
1518307200,101.77,111.42,94.33,107.45,231464.58,23653690.86
1518393600,111.49,114.87,101.36,101.77,171222.12,18971066.15
1518480000,108.37,113.18,105.64,111.46,102787.54,11203610.35
1518566400,122.02,122.32,108.34,108.34,182130,21079695.71
1518652800,121.17,124.63,115.85,122.02,154710.54,18773321.35
1518739200,127.32,128.87,117.85,121.17,131826.09,16337395.54
1518825600,134.22,138.41,126.98,127.32,173736.9,23196377.36
1518912000,124.97,136.27,120.78,134.21,152751.92,19542358.07
1518998400,136.2,137.82,124.08,124.97,171850.38,23046492.58
1519084800,125.11,140.89,123.81,136.2,192778.58,25831540.99
1519171200,118.16,127.91,114.72,125.11,196468.71,23656397.87
1519257600,111.62,125.76,109.43,118.16,188494.97,21680468.99
1519344000,119.02,122.61,108.41,111.62,138793.58,16177609.6
1519430400,115.56,124.06,111.07,119.02,82950.78,9701303.21
1519516800,116.95,118.42,112.75,115.56,54299.94,6293867.18
1519603200,134.37,136.92,116.15,116.96,243634.48,31697958.9
1519689600,140.19,145.45,130.13,134.41,313538.22,43935726.41
1519776000,131.53,144.13,129.3,140.19,269825.46,36404173.56
1519862400,128.74,135,124.33,131.63,182588.74,23511501.58
1519948800,124,130.24,121.94,128.74,101911.61,12773889.7
1520035200,121.32,128.33,120.68,124,99582.56,12427681.52
1520121600,119.62,125.03,115.33,121.32,136863.38,16417489.56
1520208000,111.67,119.74,110.9,119.62,183034.9,21269106.17
1520294400,104.34,114.68,101.53,111.67,249907.82,26722728.23
1520380800,100.11,113.62,88.98,104.34,413020.92,41785402.61
1520467200,90.76,101.51,89.62,100.1,199062.98,18906392.39
1520553600,92.02,94.1,79.43,90.76,342370,29656690.23
1520640000,84.81,94.48,83.99,92.02,168262.18,15078747.67
1520726400,90.62,92.48,81.29,84.8,169757.68,14790874.76
1520812800,85.08,92.58,83.18,90.62,183487.88,16114616.37
1520899200,83.13,88.42,81.66,85.08,125468.56,10564683.07
1520985600,71.45,85.67,68.32,83.13,227301.32,16873759.87
1521072000,69.06,72.98,65,71.45,321266.48,22082161.68
1521158400,67.49,71.88,65.21,69.06,176950.33,12221823.8
1521244800,60.75,69.14,60.34,67.49,168102.02,10860757.01
1521331200,65.47,67.92,49.23,60.75,651935.14,37547385.29
1521417600,72.66,73.77,62.28,65.47,614405.19,41073420.55
1521504000,75.59,79.86,66.56,72.66,495879.52,36314117.37
1521590400,72.48,78.02,71.07,75.59,272464,20353601.35
1521676800,69.3,75.21,66.16,72.48,305847.32,21328866.23
1521763200,69.15,69.54,63.29,69.3,210412.65,13923733.8
1521849600,65.22,70.24,64.72,69.15,146073.66,9948608.66
1521936000,65.31,67.64,63.48,65.22,101642.35,6624241.45
1522022400,59.15,66.16,55.3,65.31,346428.69,20439050.19
1522108800,55.4,61.54,52.2,59.14,422694.19,24125576.89
1522195200,57.1,60.35,54.69,55.39,192884.53,11142503.73
1522281600,51.77,57.33,50.72,57.1,303338.27,16188069.82
1522368000,50.22,53.84,48.58,51.77,282621.51,14294142.17
1522454400,50.13,52.89,49.75,50.22,148912.72,7609673.34
1522540800,47.41,50.8,45.1,50.12,185069.92,8812616.49
1522627200,48.95,50.42,46.8,47.41,162127.91,7866621.48
1522713600,53.63,54.3,48.46,48.95,205942.1,10729070.64
1522800000,47.65,53.69,46.69,53.63,217483.09,10719096.26
1522886400,47.13,48.08,45.54,47.66,170843.32,7987511.76
1522972800,45.1,47.66,44.39,47.12,112574.76,5141432.09
1523059200,46.57,48.11,44.91,45.1,120299.27,5639201.11
1523145600,49.47,49.53,46.43,46.57,86033.97,4119993.03
1523232000,52.92,57.57,49.29,49.47,524941.96,27640631.32
1523318400,52.78,53.22,48.93,52.92,204046.54,10473031.08
1523404800,58.43,59.83,52.3,52.78,326515.54,18303268.92
1523491200,67.1,67.74,54.59,58.43,534620.02,32823394.72
1523577600,62.27,68.51,61.56,67.1,385206.56,25314478.34
1523664000,64.26,66.01,61.76,62.27,139724.79,8959302.55
1523750400,70.89,71.03,64.21,64.26,227703.11,15585110.6
1523836800,67.1,71.54,64.3,70.89,241389.29,16120363.93
1523923200,65.73,70.22,65.54,67.1,169008.12,11422702.27
1524009600,73.04,73.79,65.67,65.73,231208.06,16258995.97
1524096000,74.09,75.31,70.69,73.04,299463.6,21882561.51
1524182400,79.3,79.74,71.73,74.09,331876.56,25136368.02
1524268800,74.69,79.69,70.65,79.3,244040.24,18299448.5
1524355200,73.74,77.59,72.84,74.69,167941.82,12634328.77
1524441600,76.18,78.36,73.48,73.74,155579.3,11885296.68
1524528000,82.37,84.7,76.18,76.19,358223.18,29041143.63
1524614400,71.43,82.44,68.29,82.37,479418.4,35581976.89
1524700800,77.09,77.46,69.46,71.43,232545.66,16894886.45
1524787200,72.51,77.67,72.28,77.09,164443.58,12383503.26
1524873600,76.73,78.39,72.08,72.51,148591.2,11294142
1524960000,90.73,92.66,76.01,76.73,649172,55270280.08
1525046400,84.01,94.73,82.02,90.71,620058.15,53838179.18
1525132800,84,84.96,78.22,84.01,271270.37,22034331.78
1525219200,84.89,85.53,82.07,84,213081.6,17854569.1
1525305600,87.64,89.98,83.36,84.89,338067.54,29254173.03
1525392000,84.33,87.64,82.24,87.64,156713.6,13295210.08
1525478400,84.51,86.45,84.19,84.33,105473.08,9004214.4
1525564800,83.76,88.41,80.06,84.51,252212.73,21094504.44
1525651200,79.03,83.78,75.92,83.76,172443.56,13535586.46
1525737600,76.93,81.16,75.48,79.03,104961.53,8168304.15
1525824000,76.43,77.24,72.46,76.92,121992.96,9124678.25
1525910400,69.78,76.92,69.52,76.43,126459.66,9286310.49
1525996800,63.37,70.35,60.83,69.74,398966.99,25857908.18
1526083200,64.59,67.43,58.39,63.37,247357.31,15648175.75
1526169600,67.23,69.32,62.61,64.59,135773.24,9002271.04
1526256000,65.95,69.09,62.38,67.25,213094.87,13971371.89
1526342400,63.04,69.17,61.89,65.95,147560.51,9668945.66
1526428800,61.6,63.19,59.16,63.04,135427.84,8245573.61
1526515200,57.71,63.31,56.64,61.6,146181.85,8768489.54
1526601600,59.57,60.62,56.58,57.71,90623.09,5318527.62
1526688000,59.06,60.63,57.91,59.57,64868.5,3828093.24
1526774400,63.72,63.99,58.61,59.06,105025.87,6481578.58
1526860800,62.27,66.5,60.6,63.72,148366.58,9391034.41
1526947200,57.03,62.37,56.65,62.27,104103.85,6173870
1527033600,51.83,57.56,51.27,57.02,186062.71,10105736.83
1527120000,55.04,55.24,50,51.83,163846.28,8675528.52
1527206400,52.89,56.31,51.77,55.04,91200.16,4900545.4
1527292800,52.1,54.47,51.58,52.89,68244.94,3625662
1527379200,52.86,53.07,51.05,52.1,62976.1,3261453.91
1527465600,47.81,53.01,47.56,52.86,129062.14,6386806.08
1527552000,52.23,53.64,47.51,47.81,150602.92,7688466.66
1527638400,51.46,53.52,50.31,52.23,82475,4283672
1527724800,53.04,54.28,50.79,51.46,87932.02,4672140.78
1527811200,55.65,56.2,52.93,53.04,138951.77,7585321.49
1527897600,56.74,57.56,54.86,55.65,133316.99,7528006.06
1527984000,56.41,58.28,55.64,56.74,111185.95,6333671.83
1528070400,53.45,57.36,52.27,56.41,119274.96,6484028.46
1528156800,54.54,55.02,51.84,53.45,103564.94,5506974.91
1528243200,53.81,54.69,52.58,54.61,72222.74,3889144.25
1528329600,53.53,54.94,52.94,53.81,62374,3354528.4
1528416000,52.31,53.84,51.83,53.53,58190.74,3052951.67
1528502400,50.77,53.28,50.62,52.31,55309.96,2885901.94
1528588800,45.35,50.91,43.81,50.77,228039.21,10704189.2
1528675200,45.56,45.68,42.55,45.35,119959.81,5297634.51
1528761600,41.25,46.49,40.21,45.62,164477.7,7111306.91
1528848000,37.94,41.5,35.76,41.25,246404.06,9450744.45
1528934400,40.65,41.96,37.43,37.94,195464.18,7791560.86
1529020800,37.87,40.8,37.81,40.65,65127.14,2563157.94
1529107200,37.91,38.54,36.4,37.87,79327.05,2980574.05
1529193600,38.5,39.72,37.41,37.91,77737.95,2977110.21
1529280000,39.53,40.8,36.87,38.5,170298.08,6653946.37
1529366400,39.95,41.44,38.74,39.53,92098.74,3673261.02
1529452800,38.96,39.95,37.51,39.95,97802.14,3748221.78
1529539200,37.63,39.57,37,38.96,82372.44,3139820.72
1529625600,32.99,37.63,32.13,37.63,235613.59,8126221.34
1529712000,33.86,34.73,32.59,32.99,71903.02,2412331.47
1529798400,31.12,34.16,28.63,33.86,336767.53,10579694.03
1529884800,31.59,32.82,30.56,31.12,90854.28,2886534.04
1529971200,30,31.69,29.76,31.59,90903.62,2795798.27
1530057600,30.39,30.57,29.44,30,71889.28,2152506.19
1530144000,28.24,30.57,28.08,30.39,78920.37,2336925.9
1530230400,29.59,30.17,27.06,28.24,172957.57,4877737.16
1530316800,30.9,32.09,29.57,29.59,197258.29,6080560.87
1530403200,31.33,31.6,29.9,30.9,139190.66,4272648.44
1530489600,36.19,37.2,31.05,31.33,489113.47,16967653.65
1530576000,35.81,38.86,35.41,36.19,569676.98,21055958.44
1530662400,40.58,48.43,34.87,35.81,865740.96,34800950.52
1530748800,40.18,43.53,39.18,40.58,684125.55,28361343.32
1530835200,37.55,40.4,36.66,40.18,345098.72,13107114.55
1530921600,38.73,38.86,36.18,37.55,146601.95,5436137.83
1531008000,39.01,40.99,38.66,38.73,310295.41,12281065.09
1531094400,36.29,39.25,36.17,39.01,246531.41,9296711.22
1531180800,33.26,36.78,32.57,36.29,432777.1,14901355.77
1531267200,33.83,34.73,31.91,33.26,207206.79,6899774.71
1531353600,32.17,33.86,30.31,33.83,259171.01,8190629.9
1531440000,33.09,34.37,31.88,32.17,289692.11,9553121.59
1531526400,32.48,33.63,31.5,33.09,92659.01,3010567.27
1531612800,33.62,33.95,32.11,32.48,124415.9,4154201.17
1531699200,36.74,37.24,33,33.62,266175.49,9474064.69
1531785600,39.33,40.26,35.69,36.74,321185.53,12203669.51
1531872000,37.51,40.81,36.66,39.33,308188.2,12036356.46
1531958400,35.96,38.2,35.65,37.51,165816.64,6078003.5
1532044800,33.17,35.96,32.82,35.96,237059.57,8103046.95
1532131200,34.09,35.32,31.79,33.17,158734.38,5312969.68
1532217600,33.15,34.86,32.54,34.09,126389.05,4281087.45
1532304000,32.1,34.68,32,33.15,186752.75,6212235.68
1532390400,33.79,35.75,31.2,32.1,290568.85,9796833.84
1532476800,34.16,35.5,33.5,33.79,151974.77,5213956
1532563200,33.1,35.67,32.73,34.16,147894.35,5093548.15
1532649600,33.36,33.91,32.21,33.1,115884.08,3844824.34
1532736000,34.05,34.06,32.62,33.36,55659.92,1847666.53
1532822400,33.48,34.32,33.17,34.05,64100.26,2160362.3
1532908800,31.95,33.5,31.37,33.48,107049.8,3455527.76
1532995200,29.69,32.09,29.2,31.95,180617.15,5506032.05
1533081600,29.74,30.29,28.53,29.69,169553.18,4973867.18
1533168000,28.24,29.97,27.8,29.74,98132.33,2797080.01
1533254400,27.91,28.58,26.63,28.24,161881.27,4446556.27
1533340800,26.72,28.76,26.15,27.91,150891.35,4074494.92
1533427200,27.68,28.1,26.17,26.72,109675.45,2985236.33
1533513600,26.17,28.31,25.67,27.68,151479.66,4079885.13
1533600000,25.1,27.88,24.76,26.17,340844.22,9055964.7
1533686400,21.84,25.1,20.96,25.1,416237.84,9449228.85
1533772800,22.29,22.91,20.79,21.84,230606.25,5111809.37
1533859200,19.76,22.67,19.27,22.29,275191.74,5696159.95
1533945600,18.39,19.82,17.2,19.76,532491.62,9740082.72
1534032000,18.52,19.31,18.05,18.39,278347.91,5196895.9
1534118400,15.65,18.94,15.6,18.52,285780.16,4879363.59
1534204800,16.07,16.26,13.68,15.65,876479.85,13033471.83
1534291200,15.63,17.74,15.52,16.07,718846.31,11823506.58
1534377600,16.05,17.36,15.38,15.63,489753.8,8044247.58
1534464000,20.65,20.8,15.91,16.05,760793.32,14045230.16
1534550400,19.16,20.98,17.59,20.65,605332.57,11578280.42
1534636800,19.81,20.98,17.78,19.16,506323.47,9856091.52
1534723200,17.1,20.29,16.48,19.81,537595.33,9810660.09
1534809600,17.8,18.23,16.96,17.1,298480.86,5262298.31
1534896000,16.45,19.4,15.81,17.8,601540.56,10623995.09
1534982400,17.74,17.79,16.41,16.45,320200.29,5459799.95
1535068800,17.72,17.89,16.93,17.74,243418.78,4263687.08
1535155200,17.64,18.31,17.22,17.72,214500.61,3810204.66
1535241600,17.54,17.72,16.72,17.64,204887.1,3540442.54
1535328000,20.7,20.87,17.2,17.54,578054.63,11019162.45
1535414400,21.29,21.82,19.71,20.7,487812.23,10165132.79
1535500800,19.75,21.44,19.04,21.29,495387.83,10043286.39
1535587200,19.55,20.11,18.36,19.75,370870.48,7059344.72
1535673600,20.11,20.4,18.86,19.55,249192.01,4904381.03
1535760000,22.56,23.21,20.06,20.11,426337.15,9323567.68
1535846400,22.1,23.35,21.37,22.56,499846.67,11136465.53
1535932800,22.95,23.7,21.06,22.1,427377.78,9581005.55
1536019200,24.19,25.3,22.29,22.95,511960.93,12358473.79
1536105600,19.35,24.87,19.03,24.19,1262024.44,27047916.6
1536192000,20.43,20.49,18.01,19.35,1070528.7,20456505.16
1536278400,19.52,20.84,18.7,20.43,537654.75,10671460.89
1536364800,17.88,20.17,17.63,19.52,468387.3,8824393.56
1536451200,18.42,19.43,17.46,17.88,456537.13,8456360.47
1536537600,18.51,19.04,18.15,18.42,396079.57,7357692.6
1536624000,17.75,18.8,16.9,18.51,413631.94,7312014.99
1536710400,17.66,17.8,16.15,17.75,429620.61,7302014.41
1536796800,18.22,18.78,17.53,17.66,506320.8,9213045.72
1536883200,17.79,18.77,17.62,18.22,401236.43,7271955.84
1536969600,18,18.49,17.72,17.79,229439.59,4169143.44
1537056000,17.99,18.15,17.23,18,267446.27,4755194.04
1537142400,16.58,18.37,16.18,17.99,582779.48,10026619.12
1537228800,16.89,17.55,16.29,16.58,357131.01,6035260.45
1537315200,17.12,17.61,16.23,16.89,436108,7403515.58
1537401600,18.22,18.66,17.05,17.12,371212.52,6546949.08
1537488000,19.86,20.36,17.56,18.22,905945.24,17132200.83
1537574400,18.85,20.26,18.38,19.86,394458.64,7496218.01
1537660800,19.56,20.8,18.53,18.85,531662.96,10523342.1
1537747200,18.45,19.67,18.1,19.56,437260.73,8217248.03
1537833600,18.18,18.46,17.08,18.45,387641.3,6830939.49
1537920000,17.79,18.73,17.41,18.18,311023.91,5614634.08
1538006400,19.03,19.37,17.49,17.79,426551.76,7899191.94
1538092800,19.27,20.67,18.72,19.03,652796.34,12784867.83
1538179200,19.21,19.46,18.36,19.27,214284.78,4056886.59
1538265600,18.97,19.37,18.38,19.21,281413.33,5327877.95
1538352000,18.72,19.18,18.19,18.97,184607.08,3440459.17
1538438400,18.53,18.94,17.95,18.72,185490.05,3437019.96
1538524800,18,18.55,17.66,18.53,177231.49,3184126.43
1538611200,18.01,18.46,17.93,18,109981.62,2004700.99
1538697600,18.22,18.3,17.78,18.01,108846.57,1960122.11
1538784000,17.95,18.7,17.76,18.22,207798.84,3781899.44
1538870400,18.23,18.29,17.92,17.95,83794.25,1517194.31
1538956800,18.55,18.9,18.11,18.23,184178.58,3418850.85
1539043200,18.35,18.58,18.06,18.55,109310.07,2002116.63
1539129600,18.28,18.4,17.83,18.35,122929.88,2230975.25
1539216000,15.52,18.34,15.4,18.28,510959.31,8445316.2
1539302400,15.71,16.25,15.26,15.52,183996.01,2919460.15
1539388800,15.98,16.14,15.7,15.71,136405.74,2174340.61
1539475200,15.84,16.55,15.7,15.98,206094.59,3335541.15
1539561600,16.66,18.89,15.52,15.84,626413.97,10697810
1539648000,16.87,17,16.41,16.66,100069.7,1669402.7
